size,average_time,average_memory,average_flops
5,0.046753454208374026,31029.8,94752.0
7,0.045439624786376955,27639.0,298752.0
9,0.3031899452209473,53765.2,2878912.0
11,0.3148066520690918,53928.6,7190912.0
13,0.315724515914917,53201.4,11502912.0
15,0.2928202152252197,52527.8,15814912.0
